"Index","Var_name","Estimate","L_bound","U_bound","gradient","at_bound","family","target","p1","p2","p3","p4","mapped_value","absolute_error","mapped","note","fitted_index","local_index","jittered_value","jitter_method","jitter_space","jitter_scale","jitter_center","jitter_standardized_shift","jitter_effective_cv","jitter_max_safe_cv","jitter_cv_limited","jitter_safe_cv_cap_enabled","boundary_adjusted","nominal_cv"
1765,"recr(111)",-0.114034198867078,-20,20,0,FALSE,"recruit_dev","rel_rec_log",111,NA,NA,NA,-0.114034198867078,0,TRUE,NA,1765,1765,-0.280428470554442,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,-0.119009364293662,-1.61821483276495,0.1,NA,FALSE,TRUE,FALSE,0.1
1766,"recr(112)",-0.286383655947102,-20,20,0,FALSE,"recruit_dev","rel_rec_log",112,NA,NA,NA,-0.286383655947102,0,TRUE,NA,1766,1766,-0.359774957578681,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,-0.291358821373686,-0.685866803329526,0.1,NA,FALSE,TRUE,FALSE,0.1
1767,"recr(113)",0.642207902303426,-20,20,0,FALSE,"recruit_dev","rel_rec_log",113,NA,NA,NA,0.642207902303426,0,TRUE,NA,1767,1767,0.836431594221337,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.637232736876842,1.9969540972673,0.1,NA,FALSE,TRUE,FALSE,0.1
1768,"recr(114)",0.511849395009608,-20,20,0,FALSE,"recruit_dev","rel_rec_log",114,NA,NA,NA,0.511849395009608,0,TRUE,NA,1768,1768,0.488188021024676,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.506874229583024,-0.187327885513177,0.1,NA,FALSE,TRUE,FALSE,0.1
1769,"recr(115)",-0.818123360734149,-20,20,0,FALSE,"recruit_dev","rel_rec_log",115,NA,NA,NA,-0.818123360734149,0,TRUE,NA,1769,1769,-0.793273089751157,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,-0.823098526160733,0.298997836809303,0.1,NA,FALSE,TRUE,FALSE,0.1
1770,"recr(116)",-0.218006332548456,-20,20,0,FALSE,"recruit_dev","rel_rec_log",116,NA,NA,NA,-0.218006332548456,0,TRUE,NA,1770,1770,-0.278035327210473,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,-0.22298149797504,-0.551910645108887,0.1,NA,FALSE,TRUE,FALSE,0.1
1771,"recr(117)",0.865132042605582,-20,20,0,FALSE,"recruit_dev","rel_rec_log",117,NA,NA,NA,0.865132042605582,0,TRUE,NA,1771,1771,0.793801873859575,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.860156877178998,-0.66520409564271,0.1,NA,FALSE,TRUE,FALSE,0.1
1772,"recr(118)",-0.519757563296611,-20,20,0,FALSE,"recruit_dev","rel_rec_log",118,NA,NA,NA,-0.519757563296611,0,TRUE,NA,1772,1772,-0.420359984214598,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,-0.524732728723195,1.04632919369121,0.1,NA,FALSE,TRUE,FALSE,0.1
1773,"recr(119)",0.676599281739597,-20,20,0,FALSE,"recruit_dev","rel_rec_log",119,NA,NA,NA,0.676599281739597,0,TRUE,NA,1773,1773,0.601226876515107,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.671624116313013,-0.70572722316182,0.1,NA,FALSE,TRUE,FALSE,0.1
1774,"recr(120)",0.626005478370125,-20,20,0,FALSE,"recruit_dev","rel_rec_log",120,NA,NA,NA,0.626005478370125,0,TRUE,NA,1774,1774,0.608221554243758,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.621030312943541,-0.128406876964179,0.1,NA,FALSE,TRUE,FALSE,0.1
1775,"recr(121)",0.447700882662942,-20,20,0,FALSE,"recruit_dev","rel_rec_log",121,NA,NA,NA,0.447700882662942,0,TRUE,NA,1775,1775,0.37173490823385,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.442725717236358,-0.711677711387212,0.1,NA,FALSE,TRUE,FALSE,0.1
1776,"recr(122)",0.627924569252943,-20,20,0,FALSE,"recruit_dev","rel_rec_log",122,NA,NA,NA,0.627924569252943,0,TRUE,NA,1776,1776,0.644019805201024,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.622949403826359,0.211229245574616,0.1,NA,FALSE,TRUE,FALSE,0.1
1777,"recr(123)",0.737832906870907,-20,20,0,FALSE,"recruit_dev","rel_rec_log",123,NA,NA,NA,0.737832906870907,0,TRUE,NA,1777,1777,0.646975665423455,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.732857741444323,-0.86096158320375,0.1,NA,FALSE,TRUE,FALSE,0.1
1778,"recr(124)",-0.463370721739697,-20,20,0,FALSE,"recruit_dev","rel_rec_log",124,NA,NA,NA,-0.463370721739697,0,TRUE,NA,1778,1778,-0.361765902728622,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,-0.468345887166281,1.06845661389207,0.1,NA,FALSE,TRUE,FALSE,0.1
1779,"recr(125)",0.210621262376328,-20,20,0,FALSE,"recruit_dev","rel_rec_log",125,NA,NA,NA,0.210621262376328,0,TRUE,NA,1779,1779,0.186709680835314,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.205646096949744,-0.189836198115694,0.1,NA,FALSE,TRUE,FALSE,0.1
1780,"recr(126)",0.397699222422107,-20,20,0,FALSE,"recruit_dev","rel_rec_log",126,NA,NA,NA,0.397699222422107,0,TRUE,NA,1780,1780,0.452385602397559,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.392724056995523,0.598102665487936,0.1,NA,FALSE,TRUE,FALSE,0.1
1781,"recr(127)",0.21720774200834,-20,20,0,FALSE,"recruit_dev","rel_rec_log",127,NA,NA,NA,0.21720774200834,0,TRUE,NA,1781,1781,0.0729873584075252,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.212232576581756,-1.39592321293802,0.1,NA,FALSE,TRUE,FALSE,0.1
1782,"recr(128)",0.363369769439658,-20,20,0,FALSE,"recruit_dev","rel_rec_log",128,NA,NA,NA,0.363369769439658,0,TRUE,NA,1782,1782,0.308342217152609,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.358394604013073,-0.501771548047358,0.1,NA,FALSE,TRUE,FALSE,0.1
1783,"recr(129)",-0.664355387621245,-20,20,0,FALSE,"recruit_dev","rel_rec_log",129,NA,NA,NA,-0.664355387621245,0,TRUE,NA,1783,1783,-0.71421912623606,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,-0.669330553047829,-0.45000469050732,0.1,NA,FALSE,TRUE,FALSE,0.1
1784,"recr(130)",-0.109083907772245,-20,20,0,FALSE,"recruit_dev","rel_rec_log",130,NA,NA,NA,-0.109083907772245,0,TRUE,NA,1784,1784,-0.0366613249387202,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,-0.114059073198829,0.775906812758427,0.1,NA,FALSE,TRUE,FALSE,0.1
1785,"recr(131)",-0.649756290622938,-20,20,0,FALSE,"recruit_dev","rel_rec_log",131,NA,NA,NA,-0.649756290622938,0,TRUE,NA,1785,1785,-0.748046163124588,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,-0.654731456049522,-0.935473170443865,0.1,NA,FALSE,TRUE,FALSE,0.1
1786,"recr(132)",0.256202647326731,-20,20,0,FALSE,"recruit_dev","rel_rec_log",132,NA,NA,NA,0.256202647326731,0,TRUE,NA,1786,1786,0.414766962378236,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.251227481900147,1.63947143050572,0.1,NA,FALSE,TRUE,FALSE,0.1
1787,"recr(133)",1.06867424826519,-20,20,0,FALSE,"recruit_dev","rel_rec_log",133,NA,NA,NA,1.06867424826519,0,TRUE,NA,1787,1787,0.874857979092668,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,1.06369908283861,-1.89311836867498,0.1,NA,FALSE,TRUE,FALSE,0.1
1788,"recr(134)",-0.526892543297365,-20,20,0,FALSE,"recruit_dev","rel_rec_log",134,NA,NA,NA,-0.526892543297365,0,TRUE,NA,1788,1788,-0.624312339502818,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,-0.531867708723949,-0.926750718679899,0.1,NA,FALSE,TRUE,FALSE,0.1
1789,"recr(135)",0.1161357682681,-20,20,0,FALSE,"recruit_dev","rel_rec_log",135,NA,NA,NA,0.1161357682681,0,TRUE,NA,1789,1789,0.26088685839169,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.111160602841516,1.50099485245704,0.1,NA,FALSE,TRUE,FALSE,0.1
1790,"recr(136)",1.17740846334654,-20,20,0,FALSE,"recruit_dev","rel_rec_log",136,NA,NA,NA,1.17740846334654,0,TRUE,NA,1790,1790,1.27417294346754,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,1.17243329791995,1.01993256758204,0.1,NA,FALSE,TRUE,FALSE,0.1
1791,"recr(137)",0.726140737793454,-20,20,0,FALSE,"recruit_dev","rel_rec_log",137,NA,NA,NA,0.726140737793454,0,TRUE,NA,1791,1791,0.77248852286395,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.72116557236687,0.514508856352251,0.1,NA,FALSE,TRUE,FALSE,0.1
1792,"recr(138)",-0.862602428001889,-20,20,0,FALSE,"recruit_dev","rel_rec_log",138,NA,NA,NA,-0.862602428001889,0,TRUE,NA,1792,1792,-0.770247661437144,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,-0.867577593428474,0.975725509010829,0.1,NA,FALSE,TRUE,FALSE,0.1
1793,"recr(139)",-0.145632673081803,-20,20,0,FALSE,"recruit_dev","rel_rec_log",139,NA,NA,NA,-0.145632673081803,0,TRUE,NA,1793,1793,-0.0653963620514239,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,-0.150607838508387,0.854238871213242,0.1,NA,FALSE,TRUE,FALSE,0.1
1794,"recr(140)",0.392137287572116,-20,20,0,FALSE,"recruit_dev","rel_rec_log",140,NA,NA,NA,0.392137287572116,0,TRUE,NA,1794,1794,0.321287969161518,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.387162122145532,-0.660383605905631,0.1,NA,FALSE,TRUE,FALSE,0.1
1795,"recr(141)",0.326128793046937,-20,20,0,FALSE,"recruit_dev","rel_rec_log",141,NA,NA,NA,0.326128793046937,0,TRUE,NA,1795,1795,0.177786302414801,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.321153627620353,-1.43724703695642,0.1,NA,FALSE,TRUE,FALSE,0.1
1796,"recr(142)",-1.26189616030096,-20,20,0,FALSE,"recruit_dev","rel_rec_log",142,NA,NA,NA,-1.26189616030096,0,TRUE,NA,1796,1796,-1.26062520926131,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,-1.26687132572754,0.0626168645519684,0.1,NA,FALSE,TRUE,FALSE,0.1
1797,"recr(143)",-0.478741650062293,-20,20,0,FALSE,"recruit_dev","rel_rec_log",143,NA,NA,NA,-0.478741650062293,0,TRUE,NA,1797,1797,-0.577217156606966,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,-0.483716815488877,-0.9373341382614,0.1,NA,FALSE,TRUE,FALSE,0.1
1798,"recr(144)",1.40578352323787,-20,20,0,FALSE,"recruit_dev","rel_rec_log",144,NA,NA,NA,1.40578352323787,0,TRUE,NA,1798,1798,1.37550189944989,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,1.40080835781129,-0.253695409631376,0.1,NA,FALSE,TRUE,FALSE,0.1
1799,"recr(145)",1.34770367615317,-20,20,0,FALSE,"recruit_dev","rel_rec_log",145,NA,NA,NA,1.34770367615317,0,TRUE,NA,1799,1799,1.28347705400587,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,1.34272851072659,-0.593991556200944,0.1,NA,FALSE,TRUE,FALSE,0.1
1800,"recr(146)",0.116381352888485,-20,20,0,FALSE,"recruit_dev","rel_rec_log",146,NA,NA,NA,0.116381352888485,0,TRUE,NA,1800,1800,0.0981535285809474,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.111406187461901,-0.132856944084963,0.1,NA,FALSE,TRUE,FALSE,0.1
1801,"recr(147)",-1.49553498178755,-20,20,0,FALSE,"recruit_dev","rel_rec_log",147,NA,NA,NA,-1.49553498178755,0,TRUE,NA,1801,1801,-1.47202474666477,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,-1.50051014721413,0.285564074501591,0.1,NA,FALSE,TRUE,FALSE,0.1
1802,"recr(148)",1.26829514559297,-20,20,0,FALSE,"recruit_dev","rel_rec_log",148,NA,NA,NA,1.26829514559297,0,TRUE,NA,1802,1802,1.1849151070442,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,1.26331998016639,-0.786003166455439,0.1,NA,FALSE,TRUE,FALSE,0.1
1803,"recr(149)",-0.250656464054686,-20,20,0,FALSE,"recruit_dev","rel_rec_log",149,NA,NA,NA,-0.250656464054686,0,TRUE,NA,1803,1803,-0.0956472142955325,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,-0.25563162948127,1.60383215879376,0.1,NA,FALSE,TRUE,FALSE,0.1
1804,"recr(150)",-1.57273287184611,-20,20,0,FALSE,"recruit_dev","rel_rec_log",150,NA,NA,NA,-1.57273287184611,0,TRUE,NA,1804,1804,-1.48574621262547,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,-1.57770803727269,0.92191062222732,0.1,NA,FALSE,TRUE,FALSE,0.1
1805,"recr(151)",0.430771437245357,-20,20,0,FALSE,"recruit_dev","rel_rec_log",151,NA,NA,NA,0.430771437245357,0,TRUE,NA,1805,1805,0.513395634121925,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.425796271818773,0.8781772536313,0.1,NA,FALSE,TRUE,FALSE,0.1
1806,"recr(152)",0.358786481913579,-20,20,0,FALSE,"recruit_dev","rel_rec_log",152,NA,NA,NA,0.358786481913579,0,TRUE,NA,1806,1806,0.16282774835014,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.353811316486995,-1.91459641880401,0.1,NA,FALSE,TRUE,FALSE,0.1
1807,"recr(153)",0.564825418619521,-20,20,0,FALSE,"recruit_dev","rel_rec_log",153,NA,NA,NA,0.564825418619521,0,TRUE,NA,1807,1807,0.437967428071156,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.559850253192937,-1.221866481857,0.1,NA,FALSE,TRUE,FALSE,0.1
1808,"recr(154)",0.585262977006528,-20,20,0,FALSE,"recruit_dev","rel_rec_log",154,NA,NA,NA,0.585262977006528,0,TRUE,NA,1808,1808,0.560903304679457,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.580287811579943,-0.194328275746519,0.1,NA,FALSE,TRUE,FALSE,0.1
1809,"recr(155)",-1.35727277089638,-20,20,0,FALSE,"recruit_dev","rel_rec_log",155,NA,NA,NA,-1.35727277089638,0,TRUE,NA,1809,1809,-1.29643742976244,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,-1.36224793632296,0.659745555126273,0.1,NA,FALSE,TRUE,FALSE,0.1
1810,"recr(156)",0.968934528441313,-20,20,0,FALSE,"recruit_dev","rel_rec_log",156,NA,NA,NA,0.968934528441313,0,TRUE,NA,1810,1810,0.898877435990239,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.963959363014729,-0.652441598120441,0.1,NA,FALSE,TRUE,FALSE,0.1
1811,"recr(157)",-0.713236695165395,-20,20,0,FALSE,"recruit_dev","rel_rec_log",157,NA,NA,NA,-0.713236695165395,0,TRUE,NA,1811,1811,-0.745158222793437,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,-0.718211860591979,-0.270135326688087,0.1,NA,FALSE,TRUE,FALSE,0.1
1812,"recr(158)",-0.368941802899599,-20,20,0,FALSE,"recruit_dev","rel_rec_log",158,NA,NA,NA,-0.368941802899599,0,TRUE,NA,1812,1812,-0.291050976376911,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,-0.373916968326183,0.830725559138311,0.1,NA,FALSE,TRUE,FALSE,0.1
1813,"recr(159)",-0.158842189254446,-20,20,0,FALSE,"recruit_dev","rel_rec_log",159,NA,NA,NA,-0.158842189254446,0,TRUE,NA,1813,1813,-0.231830168772932,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,-0.163817354681031,-0.681823528398139,0.1,NA,FALSE,TRUE,FALSE,0.1
1814,"recr(160)",0.605982461264138,-20,20,0,FALSE,"recruit_dev","rel_rec_log",160,NA,NA,NA,0.605982461264138,0,TRUE,NA,1814,1814,0.608655549414143,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.601007295837554,0.0766731873882953,0.1,NA,FALSE,TRUE,FALSE,0.1
1815,"recr(161)",0.0432998285654835,-20,20,0,FALSE,"recruit_dev","rel_rec_log",161,NA,NA,NA,0.0432998285654835,0,TRUE,NA,1815,1815,0.0170758342410675,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.0383246631388995,-0.213017968553272,0.1,NA,FALSE,TRUE,FALSE,0.1
1816,"recr(162)",0.475744653227163,-20,20,0,FALSE,"recruit_dev","rel_rec_log",162,NA,NA,NA,0.475744653227163,0,TRUE,NA,1816,1816,0.402053345097184,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.470769487800579,-0.688874346716929,0.1,NA,FALSE,TRUE,FALSE,0.1
1817,"recr(163)",0.886205605540986,-20,20,0,FALSE,"recruit_dev","rel_rec_log",163,NA,NA,NA,0.886205605540986,0,TRUE,NA,1817,1817,0.763949990717361,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.881230440114402,-1.17572799902028,0.1,NA,FALSE,TRUE,FALSE,0.1
1818,"recr(164)",0.891248175951634,-20,20,0,FALSE,"recruit_dev","rel_rec_log",164,NA,NA,NA,0.891248175951634,0,TRUE,NA,1818,1818,0.840327825233427,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.88627301052505,-0.460597150209243,0.1,NA,FALSE,TRUE,FALSE,0.1
1819,"recr(165)",-0.307772312455111,-20,20,0,FALSE,"recruit_dev","rel_rec_log",165,NA,NA,NA,-0.307772312455111,0,TRUE,NA,1819,1819,-0.263892758539492,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,-0.312747477881695,0.489765018041916,0.1,NA,FALSE,TRUE,FALSE,0.1
1820,"recr(166)",-0.428086907775602,-20,20,0,FALSE,"recruit_dev","rel_rec_log",166,NA,NA,NA,-0.428086907775602,0,TRUE,NA,1820,1820,-0.463549504971189,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,-0.433062073202186,-0.305634292273969,0.1,NA,FALSE,TRUE,FALSE,0.1
1821,"recr(167)",-0.366508546161729,-20,20,0,FALSE,"recruit_dev","rel_rec_log",167,NA,NA,NA,-0.366508546161729,0,TRUE,NA,1821,1821,-0.151650628518051,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,-0.371483711588313,2.20381071359692,0.1,NA,FALSE,TRUE,FALSE,0.1
1822,"recr(168)",0.0274781740284302,-20,20,0,FALSE,"recruit_dev","rel_rec_log",168,NA,NA,NA,0.0274781740284302,0,TRUE,NA,1822,1822,-0.0449083789852084,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.0225030086018462,-0.675794271307665,0.1,NA,FALSE,TRUE,FALSE,0.1
1823,"recr(169)",0.248269383802298,-20,20,0,FALSE,"recruit_dev","rel_rec_log",169,NA,NA,NA,0.248269383802298,0,TRUE,NA,1823,1823,-0.0275116355921592,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.243294218375714,-2.71480904486252,0.1,NA,FALSE,TRUE,FALSE,0.1
1824,"recr(170)",-0.438077108054063,-20,20,0,FALSE,"recruit_dev","rel_rec_log",170,NA,NA,NA,-0.438077108054063,0,TRUE,NA,1824,1824,-0.354915277782505,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,-0.443052273480647,0.883566989422278,0.1,NA,FALSE,TRUE,FALSE,0.1
1825,"recr(171)",0.400020836116209,-20,20,0,FALSE,"recruit_dev","rel_rec_log",171,NA,NA,NA,0.400020836116209,0,TRUE,NA,1825,1825,0.396160666963893,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.395045670689625,0.0111777567804305,0.1,NA,FALSE,TRUE,FALSE,0.1
1826,"recr(172)",0.873710515087566,-20,20,0,FALSE,"recruit_dev","rel_rec_log",172,NA,NA,NA,0.873710515087566,0,TRUE,NA,1826,1826,0.779007208368704,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.868735349660982,-0.899518108599958,0.1,NA,FALSE,TRUE,FALSE,0.1
1827,"recr(173)",0.383670638136231,-20,20,0,FALSE,"recruit_dev","rel_rec_log",173,NA,NA,NA,0.383670638136231,0,TRUE,NA,1827,1827,0.366599724547129,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.378695472709647,-0.121258998041746,0.1,NA,FALSE,TRUE,FALSE,0.1
1828,"recr(174)",1.02316760909517,-20,20,0,FALSE,"recruit_dev","rel_rec_log",174,NA,NA,NA,1.02316760909517,0,TRUE,NA,1828,1828,1.03938484890241,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,1.01819244366858,0.212452325413915,0.1,NA,FALSE,TRUE,FALSE,0.1
1829,"recr(175)",-1.18625260769896,-20,20,0,FALSE,"recruit_dev","rel_rec_log",175,NA,NA,NA,-1.18625260769896,0,TRUE,NA,1829,1829,-1.12305289316095,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,-1.19122777312555,0.683448227017515,0.1,NA,FALSE,TRUE,FALSE,0.1
1830,"recr(176)",-0.282246278126678,-20,20,0,FALSE,"recruit_dev","rel_rec_log",176,NA,NA,NA,-0.282246278126678,0,TRUE,NA,1830,1830,-0.237620338764552,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,-0.287221443553262,0.497247478008875,0.1,NA,FALSE,TRUE,FALSE,0.1
1831,"recr(177)",0.654345480760639,-20,20,0,FALSE,"recruit_dev","rel_rec_log",177,NA,NA,NA,0.654345480760639,0,TRUE,NA,1831,1831,0.697291263233323,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.649370315334055,0.48040402705161,0.1,NA,FALSE,TRUE,FALSE,0.1
1832,"recr(178)",0.81269097219956,-20,20,0,FALSE,"recruit_dev","rel_rec_log",178,NA,NA,NA,0.81269097219956,0,TRUE,NA,1832,1832,0.815171531134964,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.807715806772976,0.0747430959757896,0.1,NA,FALSE,TRUE,FALSE,0.1
1833,"recr(179)",0.399011266123247,-20,20,0,FALSE,"recruit_dev","rel_rec_log",179,NA,NA,NA,0.399011266123247,0,TRUE,NA,1833,1833,0.485268253278116,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.394036100696663,0.914595712690131,0.1,NA,FALSE,TRUE,FALSE,0.1
1834,"recr(180)",0.384516927336623,-20,20,0,FALSE,"recruit_dev","rel_rec_log",180,NA,NA,NA,0.384516927336623,0,TRUE,NA,1834,1834,0.29920469820751,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.379541761910039,-0.805373236884294,0.1,NA,FALSE,TRUE,FALSE,0.1
1835,"recr(181)",0.493885514241468,-20,20,0,FALSE,"recruit_dev","rel_rec_log",181,NA,NA,NA,0.493885514241468,0,TRUE,NA,1835,1835,0.50535418363247,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.488910348814884,0.164848251398227,0.1,NA,FALSE,TRUE,FALSE,0.1
1836,"recr(182)",-0.483461162164613,-20,20,0,FALSE,"recruit_dev","rel_rec_log",182,NA,NA,NA,-0.483461162164613,0,TRUE,NA,1836,1836,-0.65541995521091,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,-0.488436327591197,-1.67399875580139,0.1,NA,FALSE,TRUE,FALSE,0.1
1837,"recr(183)",-0.837820435801768,-20,20,0,FALSE,"recruit_dev","rel_rec_log",183,NA,NA,NA,-0.837820435801768,0,TRUE,NA,1837,1837,-0.736474211344832,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,-0.842795601228352,1.06586422224232,0.1,NA,FALSE,TRUE,FALSE,0.1
1838,"recr(184)",0.306268173669392,-20,20,0,FALSE,"recruit_dev","rel_rec_log",184,NA,NA,NA,0.306268173669392,0,TRUE,NA,1838,1838,0.310720509935366,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.301293008242808,0.0945100207045449,0.1,NA,FALSE,TRUE,FALSE,0.1
1839,"recr(185)",0.274555919674724,-20,20,0,FALSE,"recruit_dev","rel_rec_log",185,NA,NA,NA,0.274555919674724,0,TRUE,NA,1839,1839,0.374925435460042,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.26958075424814,1.05607278864865,0.1,NA,FALSE,TRUE,FALSE,0.1
1840,"recr(186)",0.503603439240957,-20,20,0,FALSE,"recruit_dev","rel_rec_log",186,NA,NA,NA,0.503603439240957,0,TRUE,NA,1840,1840,0.397638303015245,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.498628273814373,-1.01241713260158,0.1,NA,FALSE,TRUE,FALSE,0.1
1841,"recr(187)",0.307619994795761,-20,20,0,FALSE,"recruit_dev","rel_rec_log",187,NA,NA,NA,0.307619994795761,0,TRUE,NA,1841,1841,0.349416191297685,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.302644829369177,0.468879511072592,0.1,NA,FALSE,TRUE,FALSE,0.1
1842,"recr(188)",0.459271995558987,-20,20,0,FALSE,"recruit_dev","rel_rec_log",188,NA,NA,NA,0.459271995558987,0,TRUE,NA,1842,1842,0.37322357900575,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.454296830132403,-0.812753462416502,0.1,NA,FALSE,TRUE,FALSE,0.1
1843,"recr(189)",-1.00199014095388,-20,20,0,FALSE,"recruit_dev","rel_rec_log",189,NA,NA,NA,-1.00199014095388,0,TRUE,NA,1843,1843,-1.0784344394339,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,-1.00696530638047,-0.716472875305527,0.1,NA,FALSE,TRUE,FALSE,0.1
1844,"recr(190)",-0.253704768015776,-20,20,0,FALSE,"recruit_dev","rel_rec_log",190,NA,NA,NA,-0.253704768015776,0,TRUE,NA,1844,1844,-0.127958110108014,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,-0.25867993344236,1.31047679785793,0.1,NA,FALSE,TRUE,FALSE,0.1
1845,"recr(191)",-0.951438897074279,-20,20,0,FALSE,"recruit_dev","rel_rec_log",191,NA,NA,NA,-0.951438897074279,0,TRUE,NA,1845,1845,-0.930389422026075,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,-0.956414062500863,0.260895133229398,0.1,NA,FALSE,TRUE,FALSE,0.1
1846,"recr(192)",1.08006250308886,-20,20,0,FALSE,"recruit_dev","rel_rec_log",192,NA,NA,NA,1.08006250308886,0,TRUE,NA,1846,1846,1.17234992567646,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,1.07508733766227,0.97505039052432,0.1,NA,FALSE,TRUE,FALSE,0.1
1847,"recr(193)",0.0434386070520853,-20,20,0,FALSE,"recruit_dev","rel_rec_log",193,NA,NA,NA,0.0434386070520853,0,TRUE,NA,1847,1847,0.0272307448741143,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,0.0384634416255012,-0.112606970241052,0.1,NA,FALSE,TRUE,FALSE,0.1
1848,"recr(194)",1.01476022209197,-20,20,0,FALSE,"recruit_dev","rel_rec_log",194,NA,NA,NA,1.01476022209197,0,TRUE,NA,1848,1848,0.78724734230286,"mean_preserving_log_multiplier","log_multiplier",0.0997513451195927,1.00978505666539,-2.23092444613879,0.1,NA,FALSE,TRUE,FALSE,0.1
